User Address,Current USDC Balance,2024-10-17 USDC Balance,Exact Yield Earned,Yield %,Years Inactive,Last Interaction
0x77619d9d3b26aad2a8bd897985ff7f513169d5d1,0.114580,0.099999,0.014581,14.58,2.6,2023-03-21
0x3be4d16e39903e13fbcecef3c2f734b779867b47,0.114554,0.100000,0.014554,14.55,2.6,2023-03-26
0xa7a9e6137d2582fc8bddad6a6daeb8fb985396f2,0.114533,0.099999,0.014534,14.53,2.6,2023-03-30
0x13b91b3ff58886ace7637e547c53bbc2936d803f,0.114150,0.099999,0.014151,14.15,2.4,2023-05-22
0x9bd48e08e3444b30113812acd52458b35c33803a,0.114111,0.099999,0.014112,14.11,2.4,2023-05-28
0x35e3a5f9a59a441f5b87416ed68eb99753e59171,0.114044,0.100000,0.014044,14.04,2.4,2023-06-05
0x2dd3a97aee2c998ac123ff0f71773b7c5f02ca71,0.113927,0.100000,0.013927,13.92,2.3,2023-06-22
0xb20bf800d0e7411c590a167b9250394c7004a131,0.113846,0.099999,0.013847,13.84,2.3,2023-07-02
0x12cb6f5eb0d90f8978deb060c46539e8b8725509,0.112903,0.100000,0.012903,12.90,2.1,2023-09-16
0xb4d391d0cf3eef9e2cb0b940ba04b63c27c041f9,0.112892,0.099999,0.012893,12.89,2.1,2023-09-17
0xfd1bd701afb8da8b0347fd6f9af61fc899890935,0.112883,0.100000,0.012883,12.88,2.1,2023-09-18
0xd8f01abaa9afafbffc4039e79410dcd938cd64b1,0.112387,0.100000,0.012387,12.38,2.0,2023-10-27
0x1a85597ffd2c374e117d8892bd213ffb8bbc43ef,0.111137,0.101294,0.009843,9.71,1.6,2024-03-03
0x276f55a95f8579d1ba13680167d1211bea5454da,0.110152,0.100000,0.010152,10.15,1.7,2024-02-16
0x4aa2d92270ef37c92b5203ebd421fd39288dfcbd,0.108234,0.099999,0.008235,8.23,1.5,2024-04-22
0xd47888f7aabc0ed8c2b4306e2787cfb9dacb71d1,0.108084,0.100000,0.008084,8.08,1.5,2024-04-29
0x377c981198eb92ee4c221f1410e6c61ccf358cc8,0.108005,0.099999,0.008006,8.00,1.5,2024-05-03
0xfa58b9e580dccad6341395e6f88d395a34700f52,0.107893,0.099999,0.007894,7.89,1.4,2024-05-09
0x0dd5ffe43de861b7a2c012e5821ec6eaf04c8b2d,0.107315,0.100605,0.006710,6.66,1.3,2024-07-08
0xfa0720597108d8b688efac49301b0b673b9152ac,0.107186,0.100544,0.006642,6.60,1.3,2024-07-12
0x20023bd46734ba7d7d816b3c2e39f93446b48303,0.107134,0.098564,0.008570,8.69,1.5,2024-04-03
0x16d6a1f7694250559d0a965ffdccf518ee69f6cd,0.106652,0.099999,0.006653,6.65,1.3,2024-07-09
0x33eb118116dc5ae4f8effe3fe5832766cf35a1be,0.106646,0.100037,0.006609,6.60,1.3,2024-07-12
0xa19d24a70f9c347ec86de32c7602c99d06e3fb23,0.106624,0.100017,0.006607,6.60,1.3,2024-07-12
0x83a0bea483e4f5e78774a9d0783b623c854ce0a2,0.106609,0.100003,0.006606,6.60,1.3,2024-07-12
0x2cff8f984e4c8a340404cba9bbe43972d74f6248,0.106607,0.100001,0.006606,6.60,1.3,2024-07-12
0xb5ee0895c24b1f0567cda3d2f140f3f9cd1358e8,0.106606,0.099999,0.006607,6.60,1.3,2024-07-12
0xad1beee265116d2a6af28301294be2a75f10188b,0.106606,0.099999,0.006607,6.60,1.3,2024-07-12
0x8f719a1bd6a16dfbe058fae0e64f82bbd4f33c96,0.106606,0.099999,0.006607,6.60,1.3,2024-07-12
0x31d47e987f93372be1f6a47c1b3059cd9cde246a,0.106606,0.099999,0.006607,6.60,1.3,2024-07-12
0xfc6f0b8540c04a2571ad4bceb49daf435e0ca66c,0.106129,0.100000,0.006129,6.12,1.2,2024-08-13
0x38dfe2582f941d2bcfd5dee9665c45a005285b61,0.105528,0.099996,0.005532,5.53,1.0,2024-10-02
0x81677fce38e63270f3108229c497ce5ac8edec0a,0.103547,0.095501,0.008046,8.42,1.5,2024-04-13
0x8abded5ac7918dcc2718783e415e6d2ac4515b05,0.100490,0.088056,0.012434,14.12,2.4,2023-05-27
0xf489bd7bc0589ae10c6dd7f39eb429f3aace746e,0.096609,0.084394,0.012215,14.47,2.5,2023-04-10
0xea697f6adf57219cc61266aadcb9b726d49c012b,0.096410,0.084654,0.011756,13.88,2.1,2023-08-28
0xde1f073d8a4dd278e7a61c30292876b907a0fe4e,0.096142,0.089999,0.006143,6.82,1.3,2024-06-29
0x9999990bc03c67e331c92fd9275f8dbf2354c723,0.091747,0.079999,0.011748,14.68,2.6,2023-02-28
0x6aa5f3621db2b479304b564aeb493c7ada078043,0.091120,0.085259,0.005861,6.87,1.3,2024-06-27
0x0e48387efa5b6e12d97585c53a4324f01c989d5a,0.090117,0.079999,0.010118,12.64,2.0,2023-10-07
0x5df431ee1c819e54e1b8a1e46268556c0a7b0bae,0.090050,0.079128,0.010922,13.80,2.3,2023-07-07
0x6cf8a6c6115cdbbf61045bd8a5416190b6a12b97,0.079480,0.069772,0.009708,13.91,2.3,2023-06-23
0x9e3eaed4961fb5cdf20682b148cb0c918a60f6fb,0.076510,0.066737,0.009773,14.64,2.6,2023-03-06
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,0.074185,0.067885,0.006300,9.28,1.6,2024-03-15
0x669ba56eb7bd50b3153b5d7b67a2c4530ec84f07,0.072439,0.067481,0.004958,7.34,1.4,2024-06-06
0xc734ab9153e2358b54d1ca17754977a82d5258bd,0.069529,0.064481,0.005048,7.82,1.4,2024-05-13
0x84b65e1352d8da631291821a5c135ec208d1b691,0.068576,0.060350,0.008226,13.63,2.2,2023-07-24
0x644cf375a4b5ace44ae55754f0c26206c8c222b1,0.065731,0.061414,0.004317,7.02,1.3,2024-06-20
0x6815559af47a01d8d76f801dfb419cb0ccbd9361,0.062899,0.056750,0.006149,10.83,1.8,2024-01-12
0xb6599d96d191eedcb5997e7c2722c37f7a6cbd4d,0.062388,0.058775,0.003613,6.14,1.2,2024-08-11
0x47638006a81da2276f2a0de49ef3d917821ed15c,0.058806,0.055056,0.003750,6.81,1.3,2024-06-30
0x568161f734abf64d5654c79ebeaf2548206efd12,0.057263,0.050000,0.007263,14.52,2.5,2023-04-01
0x4a4c7c5549359b9fff0137bb3ec4d48c4aa79cc7,0.057067,0.050906,0.006161,12.10,1.9,2023-11-13
0x486063e323251ec48e8d11b756d0dfb7a7b5f308,0.057011,0.050000,0.007011,14.02,2.4,2023-06-08
0x497c38ee69441e9bf6bf704303af9e25b11ddc1d,0.056193,0.049999,0.006194,12.38,2.0,2023-10-27
0x0a928249d6a0242730cbfb05ad5b42fa1003dbdf,0.053447,0.050000,0.003447,6.89,1.3,2024-06-26
0x8bd72f76c09ecb3736dce927bc3aac2249e22472,0.053316,0.049999,0.003317,6.63,1.3,2024-07-10
0x7ea2dcb09b3ebcfb9ee1195c9587f944d8067bc9,0.053171,0.050332,0.002839,5.64,1.1,2024-09-24
0xc40fbea9fad79aa70912431bc84c532030eb6c14,0.052821,0.049604,0.003217,6.48,1.2,2024-07-19
0x83e7bde64d458b6eec5df393c6c83b77892a26b2,0.049571,0.045738,0.003833,8.38,1.5,2024-04-15
0x8eb6c6701c61ed60c7face8e7e105f3a3eb7c633,0.045612,0.043036,0.002576,5.98,1.1,2024-08-25
0x310451abe1b50942794223e914141cab0178a79f,0.043727,0.041416,0.002311,5.57,1.0,2024-09-29
0x68582d4bdcc28e9d15be28f7dfb3258078cacebb,0.043610,0.040816,0.002794,6.84,1.3,2024-06-28
0x51f190b6a9cc76bf76bc56c730149604731d4d29,0.039044,0.035058,0.003986,11.36,1.8,2023-12-19
0x8aec057191b281385cf6e022a3fdcb23dcb0e4f9,0.038003,0.035929,0.002074,5.77,1.1,2024-09-13
0x1c12de642faebc8489c2d22c5e4a38c108b5304b,0.037630,0.035583,0.002047,5.75,1.1,2024-09-14
0x7b74c1a590d6bc72438cf4efeec41aa93efac4c3,0.037073,0.034999,0.002074,5.92,1.1,2024-08-30
0xd67d48e3eecba46823a0decfac201a8c2ad99a7b,0.034740,0.032805,0.001935,5.89,1.1,2024-09-01
0x33898903c17b2b4cf37782535691baebc744e590,0.034366,0.030000,0.004366,14.55,2.6,2023-03-26
0x3cf99ad6044d86be00f447af2614c795c3108b81,0.034236,0.031277,0.002959,9.46,1.6,2024-03-11
0xb5736b9ed66697d405ebafcac5edff03ccb0fdb9,0.034137,0.029909,0.004228,14.13,2.4,2023-05-24
0xe0b31338384ec1984b34892438ba0947a25ae43d,0.033481,0.030825,0.002656,8.61,1.5,2024-04-06
0xc913b69519b009783b6b2779412e85f8e7678846,0.032758,0.030045,0.002713,9.02,1.6,2024-03-23
0x7e95da20083bcb74fecec9c77966c7d376b5a0d0,0.032707,0.028807,0.003900,13.53,2.2,2023-07-31
0x373492148430f7192b5502bd277ccfae7d9c46cf,0.031593,0.028086,0.003507,12.48,2.0,2023-10-21
0x00548e8d19c2eb546960716654fa7ea048cbe3a8,0.030451,0.028497,0.001954,6.85,1.3,2024-06-28
0xa5401a90ade7c0ae76f2975e921515b8d4bace49,0.030232,0.028539,0.001693,5.93,1.1,2024-08-29
0xc1d4cc3b2d57f017c5b0686b89d140872efab8b7,0.029770,0.028013,0.001757,6.27,1.2,2024-08-01
0x323d21701ca72564c64eff59b6a3b69cbc905d3d,0.028956,0.027154,0.001802,6.63,1.3,2024-07-10
0xedff3e9b6d596501c7fe806ef26bff395c01bdbe,0.028423,0.026066,0.002357,9.04,1.6,2024-03-23
0x31e7d24df5a0ed88a2942f9ebb555fe097bdd553,0.026843,0.024600,0.002243,9.11,1.6,2024-03-20
0x37a36309f3044ceb0539aa1d7e1ef46e5d403751,0.025995,0.024358,0.001637,6.72,1.3,2024-07-05
0x4fcbd0c9c74afdcd9dc2855e46ac703cf115c119,0.025789,0.023051,0.002738,11.87,1.9,2023-11-24
0x69e7776872e0f9f18894add8a32e79ab105af290,0.025438,0.024015,0.001423,5.92,1.1,2024-08-30
0xbb6e5c3745bcb29943cc43f7a80321145970e886,0.024933,0.023615,0.001318,5.58,1.0,2024-09-29
0x5f6e66c48bd0fb25b5d5ea96739366fa82d354e0,0.023212,0.021768,0.001444,6.63,1.3,2024-07-10
0xaee06bb17cb26800a613c8f80009e856332dd531,0.022935,0.020000,0.002935,14.67,2.6,2023-03-01
0xb19c0c3334c18c8e5e779defcabbfabca73905f4,0.022932,0.019999,0.002933,14.66,2.6,2023-03-03
0xc864c34b7313e55bc832b857d8de55ff0f0d0b28,0.022441,0.019625,0.002816,14.34,2.5,2023-04-27
0xc748602c7ad37433cd86b080e9ff3d5e98d7cfd1,0.022403,0.020021,0.002382,11.89,1.9,2023-11-22
0x248e88088432058782e663ca92f9789dbc268547,0.021343,0.019392,0.001951,10.06,1.7,2024-02-20
0x610e023e45441267d761b7d468b5b00e4c4c21fc,0.019997,0.018753,0.001244,6.63,1.3,2024-07-10
0xdd7efb05649ca2d7ea7851a0291d442be8d9a2eb,0.019388,0.017000,0.002388,14.04,2.4,2023-06-05
0x04f914c65e72236e93e13caeacaab390c7fd2972,0.019196,0.018115,0.001081,5.96,1.1,2024-08-27
0xc8fd7c330e31f2635f4a67790f391edf2e493ddb,0.018859,0.017477,0.001382,7.90,1.4,2024-05-09
0xbc80f33fb91814f6484002589805314d867a7c8c,0.018768,0.017089,0.001679,9.82,1.6,2024-02-29
0x64db0493e018d48e724b802d28147bd7ce3992be,0.018208,0.017004,0.001204,7.08,1.3,2024-06-17
0xc1afe0ee553cdfef2db3998a8c85a78c780e0dd6,0.017693,0.016410,0.001283,7.81,1.4,2024-05-14
0x3f119cef08480751c47a6f59af1ad2f90b319d44,0.017597,0.015453,0.002144,13.87,2.3,2023-06-28
0xaad244d484c5e39f512186c92c0a87752e91cd69,0.017107,0.015000,0.002107,14.04,2.4,2023-06-05
0xe6ee31029f887b87a8ed391fecf9a54c84909630,0.016901,0.015219,0.001682,11.05,1.8,2024-01-02
0x685f3e7a4e6b6a7ee80ce867851a549ea9a8806b,0.016229,0.015000,0.001229,8.19,1.5,2024-04-24
0xf138d0ab15f8648e15627c3771181d8685b4e247,0.015514,0.014700,0.000814,5.53,1.0,2024-10-02
0xd092571c61ac882edac7f0e324b8092c0c436a72,0.015512,0.014275,0.001237,8.66,1.5,2024-04-04
0xd0f6b740dd711781db5ca00be9b8cb45b1d52bc8,0.015328,0.013699,0.001629,11.89,1.9,2023-11-23
0x5d54210a4eb2aac84c3ab4c75de31ff175b237e4,0.015311,0.014333,0.000978,6.82,1.3,2024-06-30
0xdc5a6d04b63b28972b6b26dbcaac67ad98b66c79,0.014986,0.014205,0.000781,5.49,1.0,2024-10-04
0x0a9448f6d9a2c25d20f9fed3d067e23448108959,0.014653,0.013004,0.001649,12.68,2.0,2023-10-04
0x29ccfc246da320bfd41278fcea5cc760b87b947f,0.014506,0.013535,0.000971,7.17,1.3,2024-06-13
0x5e630d5a57665b6d034db5a6d055b86111b11fcc,0.014474,0.012632,0.001842,14.58,1.6,2024-02-29
0x9f8f16db82a4394384ee7bb084ccf577fc4e7e9d,0.014464,0.012886,0.001578,12.24,1.9,2023-11-05
0x5ddfb9c2b7d74ba82eead64b9143e32ceba1d075,0.014460,0.012831,0.001629,12.69,2.0,2023-10-03
0x3ffc07ed6a65e379e39bef93e713ee3ff77a56e4,0.014367,0.012810,0.001557,12.15,1.9,2023-11-10
0x355fed7891877b4a5d010a983088a7f2d5165c5f,0.014248,0.013495,0.000753,5.57,1.0,2024-09-29
0x9531d5e7912185ec51d7559aaf874c2f13f4edf7,0.014165,0.013143,0.001022,7.77,1.4,2024-05-17
0x76cae436de3d50f1b5fc5ef15bf92d0b76a115e4,0.014073,0.013260,0.000813,6.13,1.2,2024-08-13
0xc61e982ce8e45729be4418ab24ad6c7d635dd81c,0.013464,0.012682,0.000782,6.16,1.2,2024-08-09
0xb03f96582a2c7117072f4da4c03d400c7d1726ce,0.013207,0.012429,0.000778,6.25,1.2,2024-08-02
0xa323c97d71aa765f44c9570b4cd1a4eb79d23a6b,0.012723,0.011156,0.001567,14.04,2.4,2023-06-04
0xeb469a9da36fd44a9ed7bd71bdddf374a30162e6,0.012690,0.012001,0.000689,5.74,1.1,2024-09-16
0x7ccc670eca94cbe149c605b448914ebdf3d7adaa,0.012683,0.011941,0.000742,6.21,1.2,2024-08-05
0x1fb43782c593121589a862876d74c0f01a71349e,0.012382,0.010998,0.001384,12.58,2.0,2023-10-12
0x7e9edbe03de0c9861dc56747c3dac950eb990ff4,0.012373,0.011675,0.000698,5.97,1.1,2024-08-26
0x2e82b3a1ad08263175869aa896891d221356019c,0.012201,0.011221,0.000980,8.73,1.5,2024-04-01
0x25a0a545262978c03848adc097f694e619d8d965,0.012164,0.011250,0.000914,8.12,1.5,2024-04-27
0xd97a3e4b7f10fb8132e17ab0535007f1c615155c,0.012149,0.011280,0.000869,7.70,1.4,2024-05-21
0xd4d992f9509efe9b3ca1b7acfaab384ebb99e0cd,0.011900,0.011000,0.000900,8.18,1.5,2024-04-24
0xeee3d3b13795a4c49af79c869ddcc9cb4a050231,0.011821,0.011028,0.000793,7.19,1.3,2024-06-12
0xcd1bfb5b22e570758ad92822e09dd005f4ad379f,0.011816,0.011060,0.000756,6.83,1.3,2024-06-29
0x36253ed622e225836f24e01ee62e4884783f075f,0.011504,0.010903,0.000601,5.51,1.0,2024-10-04
0x59c78f0848e432e95f7775952b4b63e5fb37d76f,0.011500,0.010787,0.000713,6.60,1.3,2024-07-12
0x4df97f293c01a2327690653e4b685cbae6627840,0.011485,0.010000,0.001485,14.85,2.7,2023-01-29
0xa62521ebe1c3841e03fac9cae88f766de0b6386d,0.011475,0.010782,0.000693,6.42,1.2,2024-07-23
0xcd90f56239d3a90d84e59669e076bffdf9582053,0.011474,0.009999,0.001475,14.75,2.7,2023-02-19
0x737a2059e67d660371f80e98bb505fb33435d40b,0.011470,0.010000,0.001470,14.70,2.6,2023-02-25
0xba964b96bd04a4b747d79197b428a99fe56d6d6f,0.011453,0.010000,0.001453,14.53,2.6,2023-03-30
0x26fdc242eccc144971e558ff458a4ec21b75d4e8,0.011446,0.009999,0.001447,14.47,2.5,2023-04-11
0x431fcce2675592f404dd71b1a0d9d69156238d65,0.011431,0.010809,0.000622,5.75,1.1,2024-09-14
0x921f15bb887c4636b05aa88a1faad71efe8c5942,0.011415,0.009999,0.001416,14.16,2.4,2023-05-21
0xbe836bf050418a7f3cbf54284d49daca491fe3a3,0.011407,0.010000,0.001407,14.07,2.4,2023-06-02
0xa4a49243a9a2419ca516ba1d9bba5b6f69ec8aef,0.011349,0.010137,0.001212,11.95,1.9,2023-11-20
0x19360799a15730fac556088793895aa7650ee442,0.011324,0.010147,0.001177,11.59,1.9,2023-12-09
0xb09166850cdec1ad515a520b42d2802e315aebbb,0.011319,0.010347,0.000972,9.39,1.6,2024-03-13
0xc123110b44d6c5bfd7c963135041a7d80dfa107a,0.011280,0.009999,0.001281,12.81,2.1,2023-09-24
0x460fdebe3d0b26e9dc194de80b3111b369b29272,0.011072,0.010386,0.000686,6.60,1.3,2024-07-12
0x97cb59ec8d10caa8731071da366de48c95c149ae,0.011051,0.010000,0.001051,10.51,1.7,2024-01-29
0x47c6b7dcdb61aeb25fd0655f1bd5e8fce5f9a914,0.011031,0.010348,0.000683,6.60,1.3,2024-07-12
0x503e1afcb6b65852b3fb47cc605d4014ab267305,0.011021,0.010338,0.000683,6.60,1.3,2024-07-12
0x2556d5fd572294ef6b94b67cad68243e42763e1f,0.010944,0.010266,0.000678,6.60,1.3,2024-07-12
0xbe2bf7030126a543085e211b1ab13dc351152860,0.010943,0.009639,0.001304,13.52,2.2,2023-07-31
0x1076872c65f0b2cb19515923ed70ee15b0ccec5f,0.010929,0.010252,0.000677,6.60,1.3,2024-07-12
0xf288d6393edc1c654bb30b537bbf15b30e019566,0.010837,0.010053,0.000784,7.79,1.4,2024-05-15
0x12a45fa8209f2447b49148876cc23285b330554c,0.010827,0.010000,0.000827,8.27,1.5,2024-04-20
0x48eed547984413595559c2aa90223411616460d8,0.010821,0.009999,0.000822,8.22,1.5,2024-04-23
0x25c26d35856c3baba05cb55e201462f37777d85e,0.010814,0.010000,0.000814,8.14,1.5,2024-04-26
0xc469bcb3deac10e350cef8941ec290804550c0c4,0.010740,0.010074,0.000666,6.61,1.3,2024-07-12
0x8ea93d60ece0b14da77c468174a2e3c982e4110d,0.010722,0.010058,0.000664,6.60,1.3,2024-07-12
0xf59d174a282d54c81d898c8d48213b17dc145cc3,0.010709,0.010000,0.000709,7.09,1.3,2024-06-17
0x1e5c8486f7abac38e2da01daee4e0ad3ab959c57,0.010704,0.010041,0.000663,6.60,1.3,2024-07-12
0x25783c4683e469c23a2a739325abb3885e6bb76b,0.010700,0.010036,0.000664,6.61,1.3,2024-07-12
0x0002ca54f0c2ce84007b088f887a286b46deadbd,0.010686,0.010024,0.000662,6.60,1.3,2024-07-12
0xd1d1bd88427effdc92ed72400e80fc20d9ade532,0.010685,0.010022,0.000663,6.61,1.3,2024-07-12
0xe92dca576160aeae6a985f6d8e23511e591e74d6,0.010682,0.010020,0.000662,6.60,1.3,2024-07-12
0x5ef4174785506b5c6c6d99af678f7c08e9e68974,0.010681,0.010019,0.000662,6.60,1.3,2024-07-12
0x4513c04582b4c1decd842f026af5116b058ee290,0.010680,0.010018,0.000662,6.60,1.3,2024-07-12
0xbb2aecc8beaa78228f30da94020e4d932170d29c,0.010675,0.009990,0.000685,6.85,1.3,2024-06-28
0x19524e4aaa53e9900b733d620dfcf006568a2ba7,0.010674,0.010013,0.000661,6.60,1.3,2024-07-12
0x0eca06e5d23a1869f5c8d1c5b7c6ea63c7d740a0,0.010668,0.010007,0.000661,6.60,1.3,2024-07-12
0x8973be8be80248db68ea364d1f49bc9dd05e11b7,0.010662,0.010001,0.000661,6.60,1.3,2024-07-12
0xf805e68b704f39671c959268cd16fd79853e9d4b,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xf4c78e3f8cb0d8f55300738d4ab2231c135be0b7,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xe851b56120146f86155c3820a1282c4b68df9b96,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xe83dc3a93654fa13212dd63d51b262256e340833,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xe5911753628715363d42830bd7ad01fed0539ebe,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xdea2b5dff55ae2f2311dd60d456187a887b37b69,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xdb74aae6c896881829552a79ec1f537d19a0ff01,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xc6bd0047dcb3026b9f4de302c549aaeb4ef9e00f,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xc006c81de974fd25370031b33c515191f66f1b27,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xb42a807f01b30b1a3f8674764f317a2d6b4623b0,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xab85494fd060c987ce1a2a07f56f4520b93c5987,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xa1f37942abda58503f0e51c54311c1223612b58c,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x9dc9e0ad9dd22e2d05fe7e283e19e14982ce3b64,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x993f1561efabe631bd01e155bf18503a58361fa7,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x93b8aedd7dc9596069831f2fc4b794207253bdaf,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x9111bc2766ce1afc2e1d91f64c42ec1fe236bf0b,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x8f437087a77759d7fc31320faedbefef2ec43ca1,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x8c2ad6458d083b62f3eedcbfd3dc7acf543024e0,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x841ee1e42ae2948f9071045bec1ee3d1fec9beb9,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x82964cec293ac23af16165d3421757cd1671477d,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x7fd525187670b478977fe02aff7f2f400d675ad6,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x7b837ab45cdbb85b534b5d22a370fc7a4ec1a0c1,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x70498a34929d77ebf29399cda300134cf2a5203f,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x6fc34dd9738581297cc09928ac022623a9b8d21c,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x6b478deb8b0068d5b69d3247d313e5a21e073e17,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x65e7a45101c5c6d1e7cb8846ed4853dac6fb7c14,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x63485fed99a434c1512300364ac97c2bfca76518,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x55db1d209c90dab9b84dd2928b6f5370208e36a4,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x531c9cbb168bc844a09177cc1f1c295a8cb89068,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x47cea0a2a40eb1e5326dc52f2ec451f2a22ebe82,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x428b1effd7493b7918261da2143a52ea83975d1a,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x2e5b8af06382822c993f34f878f838c30d03c190,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x2cf126d99645673ee13e82b5304055462846f4a7,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x2915cb18930f1bc1c0cb11b95a49f30034f3761d,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x138290c333b6fa141fea773cdd9bd0bf2bc524a2,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x0cc93c3e945356e6e9dca90352fac69b408949d0,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x0b1b54c3af2d38fc7e76237a2bcdc22931d16d8d,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0x038ce3e614f2d10c8cb34041c17545cdc23659f7,0.010660,0.010000,0.000660,6.60,1.3,2024-07-12
0xfdcef9d6a4a60603f990e9a36d6d3d24322fda41,0.010611,0.010041,0.000570,5.67,1.1,2024-09-22
0xa72f8c4e44b88c59b3478c942c3131f3f56b779b,0.010339,0.009676,0.000663,6.85,1.3,2024-06-28
0x891172c09f509abe701a81314865d74d942f0592,0.010032,0.008762,0.001270,14.49,2.5,2023-04-06
0x5c3fb2bcafd5251b1b47537c88620ea87a728f9d,0.009573,0.008352,0.001221,14.61,2.6,2023-03-12
0xf16416683cba028503d167be9082fca145bfd46d,0.009341,0.008133,0.001208,14.85,2.7,2023-01-31
0x9ea9c9bafbf16482e91c9034636ced41b2b148ab,0.009006,0.008093,0.000913,11.28,1.8,2023-12-24
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,0.008890,0.008180,0.000710,8.67,1.5,2024-04-03
0x8ed3c5d7ab792a6c08cb8a32cbdb48a5575e9b97,0.008634,0.008169,0.000465,5.69,1.1,2024-09-20
0x490101626631febfdf8dd16428447084aeabfdc2,0.008612,0.007793,0.000819,10.50,1.7,2024-01-29
0x1da8b0b739190837716cfbe656b2b55b06efea75,0.008576,0.008042,0.000534,6.64,1.3,2024-07-10
0x8ebc784c4bd0abb2632fde8cbf5c9ad1f855485f,0.008239,0.007406,0.000833,11.24,1.8,2023-12-26
0xb8dc10f7066bf1286996c0be4041a9dde93341f4,0.007647,0.007098,0.000549,7.73,1.4,2024-05-19
0x0f935bbe3dd56968a7ecc16db4ad2d0355f9326c,0.007530,0.006989,0.000541,7.74,1.4,2024-05-18
0xfb2356700fafaa676c2fc304a5f67c020a54971e,0.007303,0.006742,0.000561,8.32,1.5,2024-04-18
0x69935f09a948b317e4cc17f7a9cc9abc1611da06,0.007236,0.006374,0.000862,13.52,2.2,2023-07-31
0x67c162b74f096b571e361e191270cdc1ef585591,0.007228,0.006350,0.000878,13.82,2.3,2023-07-03
0x1a8028927383a0665b62b4aa6eefd5dd66cb5a38,0.006703,0.005872,0.000831,14.15,2.4,2023-05-21
0x55853cec973fd987108270c081288b38e4999999,0.006701,0.006001,0.000700,11.66,1.9,2023-12-05
0x51370885dd8671d38140c21d2ac94d80fcf6847e,0.006684,0.006324,0.000360,5.69,1.1,2024-09-21
0x26d4068157ee21536d39b8de38f0ccb8e08c9cfb,0.006468,0.005960,0.000508,8.52,1.5,2024-04-10
0x39f76ef39fb2283422b0a930db01a37f66fa9744,0.006193,0.005800,0.000393,6.77,1.3,2024-07-02
0xfe6cdca35f6dc74cefbe33dbf2e5946c64ed1527,0.006148,0.005822,0.000326,5.59,1.1,2024-09-27
0xc3b99cd362894c8dbf2a8e2dedf597db77a975ef,0.006090,0.005747,0.000343,5.96,1.1,2024-08-26
0x19ff15c3d1ec771183901898aceed1d022c57205,0.005874,0.005480,0.000394,7.18,1.3,2024-06-13
0x1a26be2ed7659bbdd47a3cbadc21dde96c63f258,0.005793,0.005081,0.000712,14.01,2.4,2023-06-09
0xadb5b83b0cb03bfa0930fd0aefdb9de4fe07e383,0.005768,0.005223,0.000545,10.43,1.7,2024-02-02
0x5a6cc490f2844ad4e6c4b9bc7500a0cafc1de5dd,0.005638,0.005023,0.000615,12.24,1.9,2023-11-05
0x8e1ca006a5751cd113eda0a57450d0f58cab0548,0.005626,0.004950,0.000676,13.65,2.2,2023-07-21
0x7ad668698e921854671299ce8f55142cc469a05b,0.005300,0.005000,0.000300,6.00,1.1,2024-08-25
